id,data,hora,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_0_7,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_2_0,temp_2_1,temp_2_2,temp_2_3,temp_2_4,temp_2_5,temp_2_6,temp_2_7,temp_3_0,temp_3_1,temp_3_2,temp_3_3,temp_3_4,temp_3_5,temp_3_6,temp_3_7,temp_4_0,temp_4_1,temp_4_2,temp_4_3,temp_4_4,temp_4_5,temp_4_6,temp_4_7,temp_5_0,temp_5_1,temp_5_2,temp_5_3,temp_5_4,temp_5_5,temp_5_6,temp_5_7,temp_6_0,temp_6_1,temp_6_2,temp_6_3,temp_6_4,temp_6_5,temp_6_6,temp_6_7,temp_7_0,temp_7_1,temp_7_2,temp_7_3,temp_7_4,temp_7_5,temp_7_6,temp_7_7
176,2024-06-03,10:02:15,23,23,23,23,23,23,23,24,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,24,22,23,22,22,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,23,23,23,23,23,23,23,23,22,23,23,23,23,22,23,23,22,23,22,22
177,2024-06-03,10:02:55,23,23,23,23,25,24,24,24,23,24,23,24,24,23,24,24,24,24,24,24,24,24,24,24,23,23,23,23,24,24,24,24,23,23,23,24,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,22,23,23,23,24,23,23
178,2024-06-03,10:03:15,22,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,22,22,22,23,22,23,23,23,22,23,22,23,22,23,23,23,22,22,22,23,23,23,22,23,23,22,23,22,22,23,23,23
179,2024-06-03,10:05:55,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22
180,2024-06-03,10:06:06,23,24,23,23,24,24,24,24,23,23,23,24,24,24,24,23,23,24,24,24,24,24,24,24,23,23,23,23,24,24,24,24,23,23,23,23,23,24,23,24,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,24,23,22
181,2024-06-03,10:06:16,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,22,22,23,23,23,23,23,23,22,23,23,23,22,23,23,23,22,23,22,22,23,23,22
182,2024-06-03,10:06:36,21,22,22,22,22,23,23,22,21,23,22,22,23,22,23,22,22,23,22,23,23,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22
183,2024-06-03,10:06:45,23,24,23,23,24,24,23,23,23,23,23,24,24,24,24,23,23,23,24,24,24,24,24,24,23,23,24,23,23,24,23,23,24,23,23,23,23,24,23,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,23,23,23,23,24,23,23,24,23,23
184,2024-06-03,10:06:56,22,22,23,23,23,23,23,23,22,23,23,23,23,24,24,24,23,23,23,23,23,23,23,23,22,22,22,23,23,23,23,23,23,22,22,22,23,24,23,22,22,23,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,23,22,23,23,23,22
185,2024-06-03,10:09:06,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,23,21,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
186,2024-06-03,10:09:16,23,23,23,23,24,24,24,23,23,23,23,24,23,23,24,23,23,23,24,24,24,24,24,24,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,24,23,23
187,2024-06-03,10:10:05,23,23,23,22,23,23,22,22,22,22,23,23,23,23,23,23,22,23,22,23,23,23,22,23,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,21,22,22,22,22,23,22
188,2024-06-03,10:10:25,23,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,23,23,23,22,23,23,22,23,23,23,22,22,23,23,23,23,23,23,23,22,23,23,22,24,22,23
189,2024-06-03,10:15:26,23,23,24,23,24,24,23,24,23,24,24,24,24,24,25,24,23,24,24,24,24,24,24,24,23,24,23,24,24,23,24,24,24,23,23,23,24,24,24,24,23,23,23,23,24,24,24,24,24,23,23,24,23,24,23,24,23,23,23,24,23,24,23,23
190,2024-06-03,10:15:36,22,23,23,23,24,23,23,24,23,23,23,23,23,23,24,23,23,24,24,23,23,24,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23
191,2024-06-03,10:16:46,23,24,23,24,24,24,24,24,23,23,24,24,23,23,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,23,23,23,24,24,24,24,23,23,23,23,24,24,24,24,23,23,23,23,23,24,23,24,23,23,23,23,23,24,24,23
192,2024-06-03,10:17:26,23,23,23,22,23,23,23,24,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,22,22,23,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,24,24,23,22,23,23,22,23,23,23
193,2024-06-03,10:18:06,23,24,23,23,24,24,23,25,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,23,23,23,24,24,24,24,23,24,23,24,24,24,24,24,23,23,24,23,23,24,23,24,24,23,24,24,24,24,24,24
194,2024-06-03,10:18:16,22,23,23,23,23,23,23,24,23,23,23,23,23,23,24,23,23,23,23,24,23,24,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,24,24,23,23,22,23,23,23,24,23,23,23,23,23,23,23,22,23,24,24,22,23,22,24,23,23,23
195,2024-06-03,10:19:56,22,23,22,22,23,23,22,22,22,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,22,22,22,22,23,23,23,22,22,22,22,22,22,23,22,23,22,22,22,23,23,23,23,23,22,22,23,22,22,22,23,23,22,22,22,22,23,22,22
196,2024-06-03,10:20:46,23,23,23,23,23,23,23,24,23,23,24,23,23,23,23,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,24,23,23,22,23,23,23,24,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,24,23,23
197,2024-06-03,10:21:16,23,24,23,24,24,24,24,24,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,25,23,24,23,23,24,24,24,24,23,23,23,23,23,24,24,24,24,23,23,23,24,23,24,24,23,23,24,24,23,23,24,24,23,23,24,23,23,24,24,23
198,2024-06-03,10:21:26,22,23,22,23,24,24,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,23,23,23,23,23,23,22,23,23,23,22,23,23,23,22,23,23,23,23,23,23
199,2024-06-03,10:22:46,23,23,24,23,24,24,23,24,23,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,24,24,24,24,24,24,23,23,23,23,24,24,24,24,23,23,24,23,24,24,23,24,24,23,24,23,23,23,23,24,23,23,24,24,23,24,23,24
200,2024-06-03,10:22:56,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,24,23,23,23,23,23,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,24,22,23,23,23,23
201,2024-06-03,10:24:46,22,23,22,23,22,23,23,23,22,22,23,23,22,23,23,22,22,23,23,23,23,23,23,23,22,23,23,22,23,23,23,23,23,22,22,22,22,23,23,23,23,22,22,22,23,23,22,23,22,22,22,22,22,22,23,22,22,21,23,22,22,22,23,21
202,2024-06-03,10:25:56,23,23,23,23,24,23,23,23,23,23,24,23,23,23,24,23,23,24,24,24,23,24,23,24,23,23,23,23,23,24,24,24,23,23,23,23,23,24,23,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,23,23,23,22,23,23,23,24,23,23
203,2024-06-03,10:27:56,23,25,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,25,23,23,23,24,24,24,24,24,23,23,23,24,23,24,24,24,23,24,24,23,24,24,24,24,24,23,24,24,23,25,24,24
204,2024-06-03,10:28:36,22,23,23,24,23,23,23,23,23,23,24,23,23,23,24,24,23,24,24,24,24,24,24,24,23,23,23,23,24,23,24,24,23,23,23,23,23,23,24,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,24,22,22,23,23,23,23,23,23
205,2024-06-03,10:30:06,22,23,22,22,23,23,23,23,22,23,23,22,22,23,23,23,22,23,23,23,23,23,23,23,23,22,22,22,23,23,23,23,22,22,22,22,23,23,23,23,22,22,22,22,23,23,23,22,22,22,22,22,22,23,23,23,22,22,22,22,22,23,22,22
206,2024-06-03,10:30:46,23,24,23,23,23,23,23,23,22,23,24,23,23,23,23,23,23,23,23,23,24,24,24,23,23,23,23,23,23,23,23,24,23,23,23,23,23,24,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23
207,2024-06-03,10:33:26,23,24,24,23,24,24,23,24,23,23,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,23,23,24,23,24,24,23,23,23,23,23,24,24,24,24,24,23,23,24,23,23,23,23,24,22,23,23,23,24,24,23
208,2024-06-03,10:34:16,22,22,22,22,23,22,23,23,22,22,23,22,23,22,23,23,22,22,22,23,23,23,23,23,22,22,22,22,22,23,23,23,23,22,22,22,22,22,22,23,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,23,23,22
209,2024-06-03,10:34:26,23,23,24,23,23,23,23,23,23,23,24,23,23,23,23,23,23,24,24,24,23,24,24,24,23,23,24,23,24,23,24,24,23,23,23,23,23,24,23,24,23,23,23,23,23,24,23,23,23,23,23,24,23,23,23,24,23,23,23,23,23,23,24,23
210,2024-06-03,10:34:56,22,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,22,22,23,22,23,23,23,23,22,22,22,22,23,23,23,23,23,22,23,23,23,22,22,23,22,22,23,23,23,23,23,22
211,2024-06-03,10:35:26,22,22,22,22,22,23,22,22,22,22,23,22,22,22,23,22,22,23,23,22,22,22,23,22,22,22,22,22,22,22,23,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,21
212,2024-06-03,10:35:46,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,22,23,22,23
213,2024-06-03,10:39:26,23,24,23,24,24,24,23,24,23,23,24,24,23,24,24,24,24,24,24,24,24,25,24,24,23,24,24,24,24,24,24,25,24,23,23,23,23,24,24,24,23,23,24,23,23,24,24,24,23,23,24,24,24,24,24,24,23,23,24,24,23,24,24,23
214,2024-06-03,10:39:46,35,35,35,35,36,36,35,35,35,36,36,36,36,37,36,36,36,37,37,37,37,37,36,36,36,37,37,37,38,37,37,36,36,37,38,38,38,38,37,36,36,37,37,38,38,38,36,37,36,37,38,37,37,37,37,37,35,36,36,36,36,37,36,36
215,2024-06-03,10:39:56,23,24,24,24,25,25,25,25,23,24,25,24,24,24,25,24,24,24,25,25,25,25,25,25,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,25,25,25,25,24,24,24,24,25,25,25
216,2024-06-03,10:40:06,23,23,23,23,23,23,23,23,23,23,23,24,23,24,24,24,23,24,23,24,23,24,24,24,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,24,23,23,24,23,23,23,23,23
217,2024-06-03,10:41:16,23,24,24,24,24,24,23,24,23,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,24,24,24,24,23,24,24,23,23,24,23,23,24,24,23,23,23,24,23,24,23,24
218,2024-06-03,10:41:26,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,24,23
219,2024-06-03,10:45:36,22,23,22,23,22,22,23,22,22,23,23,22,22,23,23,23,23,22,23,23,22,23,23,23,22,22,22,22,23,22,23,23,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22
220,2024-06-03,10:45:46,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,24,24,24,23,23,23,24,23,23,23,23,23,23,24,23,23,23,23,23,23,23,22,23,22,22,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23
221,2024-06-03,10:47:11,21,22,22,22,23,23,23,22,22,22,22,23,23,22,23,22,22,23,23,23,23,23,23,23,22,22,22,22,23,23,23,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,23,22,22,23
222,2024-06-03,10:47:17,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,24,22,23,23,23,22,23,23,23
223,2024-06-03,10:49:07,22,23,22,22,23,23,23,23,22,23,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,22,22,23,23,23,22,23,22,22,22,23,22,22,22,22,22,22,22,22,22,23,22,22,22,23,22,22,22,23,23,23,22,22,22,22,22,22,23,22
224,2024-06-03,10:49:26,23,23,23,23,23,23,23,23,23,23,24,23,23,24,24,24,23,23,24,23,23,24,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,22,23,23,23,23,23,23
225,2024-06-03,10:52:06,22,23,22,22,23,23,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,22,23,22,22,23,22,22,22,22,22,23,23,23,22,22,22,23,22,22,23,23,23,23,22,22,22,22,22,23,23,23
226,2024-06-03,10:52:47,22,23,23,23,23,24,23,23,22,23,23,23,24,23,23,24,24,23,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
227,2024-06-03,10:54:37,22,23,22,22,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,22,22,22,22,23,22,22,23,23,23,22,22,23,22,22,23,23
228,2024-06-03,10:54:47,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,22,21,22,22,22,22,22,23,22,21,22,22,22,22,22,22
229,2024-06-03,10:54:57,22,22,22,22,23,23,23,23,23,22,23,23,23,22,23,23,22,23,23,23,23,23,23,23,22,23,23,22,22,23,23,23,22,22,22,22,22,23,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,23,23,23,22,22,22,22,22,23,22,22
230,2024-06-03,10:55:07,23,23,23,23,24,24,23,23,23,23,24,23,24,23,24,23,23,24,24,24,24,24,24,23,23,23,23,23,23,23,23,24,24,23,23,24,24,23,23,23,23,23,23,23,24,24,23,24,23,23,23,23,23,23,24,24,23,23,24,24,23,23,23,24
231,2024-06-03,10:56:07,22,22,23,22,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,23,23,23,23,23,22,23,22,22,22,22,22,22,22,22,23,22,22,23,22,23,23,23,22,23,23,23,23,22,22,23,22,23,22,24
232,2024-06-03,10:56:17,23,24,23,23,23,23,23,23,23,23,23,23,24,24,24,23,23,23,23,23,24,24,23,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,24
233,2024-06-03,10:56:27,22,23,23,22,23,23,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,22,23,22,22,23,22,23,22,22,22,22,22,22,23,23,22,23,22,22,22,22,23,23,23,23,22,22,22,23,22,22,22,22
234,2024-06-03,10:56:57,22,23,23,23,23,23,23,23,23,23,23,23,24,23,24,23,23,23,24,24,23,24,23,23,24,23,24,23,24,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,24,22,22,23,22,23,23,23,24
235,2024-06-03,10:58:07,22,22,22,22,23,23,22,22,22,22,22,23,22,23,23,23,22,23,23,22,23,23,23,23,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,23,22,22,22,22,22,22,23,23
236,2024-06-03,10:58:17,22,23,22,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,24,23,24,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,22,22,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23
237,2024-06-03,10:58:37,22,23,22,23,23,23,22,22,22,22,23,22,22,22,23,22,22,23,23,23,23,23,23,22,22,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,23,22,22,23,22,21,22,22,23,22,22,22,22
238,2024-06-03,10:58:47,22,23,22,23,24,23,23,23,22,23,23,23,24,23,24,23,23,24,23,24,24,24,23,24,22,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,22,22,23,23,23,23,23
239,2024-06-03,10:59:07,21,23,22,22,23,23,22,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,23,22,22,22,22,21,22,22,22
240,2024-06-03,10:59:27,23,24,23,23,24,24,24,23,23,24,23,24,23,24,23,23,24,24,24,23,24,24,23,24,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,24,23,23,23,23,23,23,24,23,23,23,23,23,23,24,23
241,2024-06-03,11:00:07,22,22,22,23,23,23,23,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,22,22,22,22,23,22,22,22,22,22,22,23,23,23,23,22,23,23,23,23,23,23,23,22,22,23,23,22,23,23,23
242,2024-06-03,11:00:37,23,24,23,23,24,24,23,24,23,23,24,23,24,23,24,24,24,24,23,24,24,24,23,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,24,23,23,23,23,24
243,2024-06-03,11:01:17,22,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,24,22,23,22,23,22,22,23,22,22,22,22,22,23,23,23,22,22,22,23,22,23,23,23,23,23,22,23,23,22,23,23,22
244,2024-06-03,11:01:37,21,23,22,22,23,23,22,22,22,22,22,22,22,22,23,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,21,21,21,22,21,22,22,21,22,22,22,22,22,21,22,22,22,22,22,21,22,22,22,22,22
245,2024-06-03,11:01:47,22,23,22,23,23,23,23,23,22,23,23,23,23,22,23,23,22,23,23,23,23,23,23,23,22,23,22,23,23,22,23,23,23,22,22,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,23,23,23,22,22,22,23,22,22,22,23
246,2024-06-03,11:02:17,23,24,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,24,23,24,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,22,23,23,23,23
247,2024-06-03,11:02:37,22,23,22,22,23,23,23,22,22,22,22,22,22,23,23,22,22,23,23,23,23,23,23,23,22,23,22,22,22,22,23,22,22,21,22,22,22,23,22,22,23,22,22,22,22,22,22,23,22,22,22,22,22,23,22,23,22,22,22,22,23,22,22,23
248,2024-06-03,11:02:57,23,23,23,23,24,23,23,23,22,23,23,23,24,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,22,23,23,22,23,23,23
249,2024-06-03,11:04:17,21,23,22,22,23,23,22,22,22,22,22,22,23,23,23,22,22,22,22,22,23,23,22,23,22,22,22,22,22,22,23,22,22,22,22,22,22,22,22,21,22,21,22,22,22,22,21,22,22,22,22,22,23,23,22,23,22,22,22,23,22,22,22,23
250,2024-06-03,11:04:27,21,23,23,23,23,23,22,23,23,23,23,23,23,23,24,23,23,23,23,22,23,23,23,23,23,23,22,23,22,23,23,23,23,22,23,23,22,23,23,23,22,22,22,22,23,22,22,23,22,22,23,22,23,23,23,23,22,22,22,23,23,23,23,22
251,2024-06-03,11:06:47,23,23,23,23,24,24,23,23,23,23,23,23,24,24,24,23,23,23,23,24,24,24,24,24,23,23,23,23,23,23,23,24,24,23,23,23,23,24,23,23,23,22,23,23,24,23,23,23,23,23,23,23,23,23,23,24,23,22,23,23,23,23,23,24
252,2024-06-03,11:07:17,22,23,22,22,23,23,23,23,22,23,23,22,23,23,23,22,23,22,23,22,23,23,23,23,22,22,23,23,22,22,23,23,22,22,22,22,22,22,22,22,22,21,22,22,23,22,22,22,22,22,22,22,22,22,23,23,22,22,23,22,23,23,23,22
253,2024-06-03,11:07:37,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,22,22,23,23,23,23,23,23,23,23,23,22,23,23,23,22,23,23,23,23,23,23,23
254,2024-06-03,11:07:57,21,22,22,22,22,22,22,23,22,23,23,22,22,22,23,22,22,22,22,23,23,23,23,23,22,23,22,22,22,22,22,23,22,22,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22
255,2024-06-03,11:08:07,22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,22,22,22,22,22,23,22,23,23,23,22,22,22,22,22,23,23,23,23,22,22,23,22,23,23,23,23
256,2024-06-03,11:08:57,23,24,23,23,24,24,23,23,23,23,24,24,24,24,24,23,24,23,24,23,24,24,24,24,23,23,23,24,24,23,23,24,23,23,23,23,23,23,23,23,23,23,22,23,24,23,23,23,23,23,23,23,23,24,23,24,23,23,24,24,23,23,23,23
257,2024-06-03,11:09:27,22,23,22,23,23,23,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,23,23,23,23,23,23,22,22,23,22,22,22,22,23
258,2024-06-03,11:13:17,22,23,23,23,23,23,23,23,22,24,23,23,23,23,24,23,23,23,23,23,23,24,24,24,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,22,23,23,23,23,23,23
259,2024-06-03,11:13:37,22,23,22,22,23,23,22,23,22,22,23,23,23,22,23,23,23,23,23,23,23,23,23,23,22,22,22,22,23,23,22,23,22,22,22,22,22,22,22,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,23,23,23,21,22,23,22,23,23,23
260,2024-06-03,11:16:17,23,23,23,23,23,23,23,24,23,23,23,23,24,23,24,23,23,23,23,24,23,24,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23
261,2024-06-03,11:16:27,22,22,22,23,23,23,23,22,22,23,23,22,23,22,23,23,22,22,23,22,23,23,23,23,22,22,23,23,23,22,22,23,23,22,22,22,22,22,22,22,22,21,22,22,22,23,22,22,22,22,23,23,22,23,22,23,22,22,23,23,22,23,23,23
262,2024-06-03,11:17:37,23,23,23,23,24,23,23,23,23,23,23,24,24,23,24,23,23,24,23,24,24,24,23,24,23,23,23,23,23,23,23,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,24,23,23,24,24,24
263,2024-06-03,11:17:47,22,22,22,22,23,22,22,23,23,22,23,22,23,23,23,23,23,22,22,22,23,23,23,23,22,22,22,22,22,23,23,23,22,22,22,22,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,23,22,22,22,23,22,23
264,2024-06-03,11:18:07,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,22,23,23,22,23,23,23,23,23,22,23,23,23,22,22,22,23,23,23,23,23
265,2024-06-03,11:18:48,22,22,22,22,23,22,22,23,22,22,22,22,22,22,23,23,22,22,22,23,23,23,22,23,22,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,22,22,22,23
266,2024-06-03,11:19:08,22,23,23,23,23,24,23,23,23,23,23,23,23,24,24,23,23,23,24,23,23,24,23,24,23,23,23,23,24,23,24,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,22,23,23,23,23,23,23,24,23,23,23,23,22,23,23,24
267,2024-06-03,11:19:17,22,22,22,23,23,23,23,23,22,22,23,23,23,23,23,22,23,23,23,23,23,23,23,23,22,23,23,23,22,23,23,23,23,22,22,22,22,22,23,22,23,22,22,22,22,22,22,22,22,23,23,22,23,23,23,23,22,22,22,22,22,23,22,23
268,2024-06-03,11:20:57,22,23,23,23,24,24,23,23,23,23,24,23,24,23,24,23,23,24,23,23,24,24,24,23,23,23,23,23,23,24,24,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,24,23,22,23,23,23,23,23,23,22,22,23,23,23,23,23,23
269,2024-06-03,11:21:37,22,23,23,22,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,22,23,23,22,22,22,22,23,22,22,22,22,22,22,22,23,23,23,22,22,22,22,22,23,22,23,22,22,22,23,23,22,22,22,22
